,TSS_5::NC_013691.1:26542-26742(),TSS_6::NC_013691.1:28760-28960(),TSS_8::NC_013691.1:59661-59861(),mean
-60,0.12993042857274967,0.1455147717974517,0.10325858291098422,0.12623459442706186
-59,0.12961703452627044,0.154663672055319,0.09763786892749828,0.12730619183636258
-58,0.12751765044893396,0.16611538647169663,0.09288144042627448,0.12883815911563504
-57,0.12527072896172814,0.17703836626283836,0.08786349011297044,0.13005752844584564
-56,0.12235695507156956,0.18540676579325546,0.08287279750129081,0.13021217278870525
-55,0.12098133446395627,0.1914923473021221,0.07904191205610304,0.13050519794072715
-54,0.11992828447366406,0.19531977018929375,0.07701920613556695,0.13075575359950825
-53,0.11895589996519478,0.19723562438183337,0.07599389539903173,0.1307284732486866
-52,0.11982482282519391,0.19539334261817384,0.07654365413545196,0.13058727319293992
-51,0.12272773449358551,0.19210667304766504,0.07853196011446446,0.131122122551905
-50,0.12809408814606654,0.18653378645175847,0.08302193528296561,0.13254993662693024
-49,0.13335091277969627,0.1798764204303523,0.08786652387092238,0.13369795236032364
-48,0.13683895410568653,0.17447004420878895,0.09112741299621416,0.13414547043689654
-47,0.13908086738595965,0.16823927833598004,0.0958542017175019,0.13439144914648052
-46,0.14047206640696844,0.16243345067508722,0.10037014584646842,0.13442522097617468
-45,0.1415028237081079,0.15827521835234132,0.10628371340497604,0.13535391848847508
-44,0.14108418155290686,0.15402996871501898,0.11345843528888429,0.13619086185227006
-43,0.1395089928256728,0.1504653913911726,0.1206378284529905,0.13687073755661197
-42,0.13628977078249335,0.14618158811878162,0.12764856711220912,0.1367066420044947
-41,0.1318496149483977,0.1430778350210548,0.13493944013906992,0.1366222967028408
-40,0.12878737469198687,0.1388316111186243,0.14266992801880546,0.13676297127647222
-39,0.12602129173975568,0.13428808640021098,0.14805864941302538,0.13612267585099735
-38,0.12608248930447247,0.1300289098307012,0.15323100932989403,0.1364474694883559
-37,0.12836222603090824,0.1259324005009447,0.15752897437453456,0.13727453363546252
-36,0.13306275993627398,0.12339495499962541,0.16251131051629658,0.13965634181739867
-35,0.13909599866819466,0.12266017828254965,0.1675750911832225,0.14311042271132227
-34,0.14873413085763304,0.12393179319129428,0.17206654981583672,0.14824415795492132
-33,0.16150814717791445,0.1277175610860261,0.17888734717945776,0.15603768514779945
-32,0.17354689637888174,0.13344792365655014,0.18482797084999825,0.16394093029514337
-31,0.18315201551359883,0.1403328727545728,0.19107305469973385,0.17151931432263515
-30,0.1890925259408921,0.147977324582198,0.19602598397925314,0.17769861150078112
-29,0.19457906714997292,0.1547786497056824,0.20166392467427507,0.1836738805099768
-28,0.19826426868913477,0.1602087814615777,0.20800787098202683,0.1888269737109131
-27,0.20042707521522093,0.1643018907553558,0.21128625398506312,0.19200507331854663
-26,0.201805780359032,0.16587980938604893,0.21183906888427048,0.19317488620978382
-25,0.2028694842152837,0.1661877026287642,0.21002287799647384,0.19302668828017389
-24,0.20530139335052477,0.1661479040589982,0.20602298564742666,0.19249076101898321
-23,0.2083067260948397,0.16629777065655388,0.20067028770289824,0.19175826148476394
-22,0.210967708250467,0.16514253955107652,0.19524558877026923,0.1904519455239376
-21,0.21230696538048335,0.16210730599138562,0.18910786534547405,0.18784071223911436
-20,0.20907734520235519,0.1578301059172446,0.18435343081901737,0.18375362731287237
-19,0.20420800051309324,0.152967908446704,0.18212172578380725,0.17976587824786816
-18,0.19723363252309117,0.14599988506800693,0.18061505502216638,0.17461619087108815
-17,0.19030781147324807,0.13796666543328456,0.180939884936185,0.1697381206142392
-16,0.18276895983944258,0.1271354804542964,0.18175376751112648,0.1638860692682885
-15,0.17455737297434912,0.11646446548309956,0.18426177791725892,0.15842787212490253
-14,0.16525359515992333,0.10649847486200818,0.18850106523772456,0.1534177117532187
-13,0.15633301756923296,0.09639033064897644,0.19220296181174046,0.1483087700099833
-12,0.14724100808875462,0.08673775756368299,0.19688697161009236,0.14362191242084332
-11,0.1387720392554826,0.07881444780660671,0.20207556382715147,0.1398873502964136
-10,0.13244672952203634,0.07276386983129103,0.20785365086574575,0.13768808340635771
-9,0.12621026562860838,0.06801213227145203,0.21214352230660588,0.13545530673555542
-8,0.12193513567138056,0.06606987516966645,0.21601188702174431,0.1346722992875971
-7,0.12022434036898741,0.06723926329551491,0.21948166646751166,0.13564842337733798
-6,0.12020024661542791,0.07084628378341742,0.22400032625877558,0.13834895221920698
-5,0.12352059216725822,0.07492771784977778,0.2279927852403732,0.14214703175246973
-4,0.129658387180225,0.07717889669993612,0.23188630059789994,0.14624119482602035
-3,0.13863009295517098,0.07789040090553465,0.23529383183224847,0.1506047752309847
-2,0.15013810018015067,0.07913156853225997,0.23785672363703006,0.15570879744981356
-1,0.1648946382910373,0.08069882227240653,0.24078815834748274,0.1621272063036422
0,0.18456278125286701,0.08248818799033941,0.24092222663726687,0.16932439862682444
1,0.20545299416938018,0.08367921565263894,0.23966614412495674,0.17626611798232528
2,0.22552093477807794,0.08430227475780634,0.23674873612077524,0.18219064855221986
3,0.2424263879226462,0.08455732313177954,0.23298847133002526,0.18665739412815033
4,0.2555554669342564,0.08706753472252544,0.22808618775604747,0.19023639647094312
5,0.2643596121131931,0.08930786326802019,0.22119855646302783,0.19162201061474704
6,0.26956207771723306,0.09295723699048972,0.21144606021251428,0.19132179164007904
7,0.27196471742409545,0.0975668868738508,0.2002098460699262,0.18991381678929078
8,0.27433634848887684,0.10252948091962484,0.18636311853844875,0.18774298264898348
9,0.2772904508011341,0.10643743550418831,0.1727428819209159,0.1854902560754128
10,0.2793192161023747,0.10942375274170461,0.15945707878121512,0.18273334920843146
11,0.28180828125932184,0.1118763920743638,0.14800284514529005,0.18056250615965855
12,0.28366558548336285,0.11351690122895482,0.13740042845846878,0.1781943050569288
13,0.2843578297126088,0.11473049554349757,0.1279954038373316,0.17569457636447935
14,0.2836179943700079,0.11655779231771812,0.11919818897819308,0.17312465855530637
15,0.2797152423506797,0.11807649782165723,0.11195096250046739,0.1699142342242681
16,0.27020698434778706,0.11982619531499619,0.10657909225253707,0.16553742397177346
17,0.2538457262953301,0.12009777675756947,0.1043929770186095,0.1594454933571697
18,0.23702470186239974,0.12028617614465989,0.10446301361320225,0.1539246305400873
19,0.21997853873818526,0.1192653979148159,0.10417758583142686,0.147807174161476
20,0.20235271312067651,0.11889558947999682,0.10568607758497492,0.14231146006188275
21,0.1842119750162134,0.12126386096826698,0.10737718728901482,0.13761767442449838
22,0.16661185179558435,0.1250451230945199,0.11010187775723786,0.13391961754911402
23,0.15039847731017122,0.1305411251370484,0.11388158572260813,0.1316070627232759
24,0.1379447116035263,0.13878869347585926,0.11734451624281164,0.13135930710739907
25,0.1282316514005901,0.1485282458422953,0.11980720922406304,0.13218903548898284
26,0.11904182842866376,0.15674220305437517,0.12282282353118838,0.1328689516714091
27,0.11010343209916922,0.1634350396572245,0.12398187044693702,0.13250678073444358
28,0.10175467335999495,0.16948764094722749,0.12611280897353513,0.13245170776025253
29,0.09703114543345225,0.1761319851510485,0.1280563308434136,0.13373982047597147
30,0.09540755490280743,0.18223756641456756,0.12789667965990964,0.13518060032576154
31,0.09569320965362829,0.18610913303724375,0.12563879395367614,0.1358137122148494
32,0.09868650871957771,0.18837293890482715,0.12330342985265827,0.1367876258256877
33,0.10295612154786662,0.18758543680570144,0.12003225087282474,0.13685793640879762
34,0.10815881074017242,0.18230682266981785,0.11674403328006924,0.13573655556335318
35,0.11555196681322469,0.17575747653904938,0.11455996788477377,0.13528980374568259
36,0.12723692402284636,0.17005222708782056,0.11150967717959195,0.13626627609675293
37,0.1441280390657263,0.16687652630536146,0.10754940173853558,0.1395179890365411
38,0.16134470789341787,0.16498793257679106,0.10332662761130691,0.14321975602717193
39,0.17629868827451947,0.163961198675532,0.1012162713582619,0.14715871943610445
40,0.1894948750904234,0.16228981588483501,0.10084817633279493,0.1508776224360178
41,0.2026893415643022,0.15806702745675238,0.10254443627282281,0.1544336017646258
42,0.2146707095581392,0.15333725846383134,0.10470688265624402,0.1575716168927382
43,0.2247271502096849,0.14662151688004157,0.10731859003720881,0.1595557523756451
44,0.23024667429514517,0.13635768066524295,0.11095195017517161,0.1591854350451866
45,0.2332672741603658,0.12427635000998258,0.11701935471543419,0.15818765962859418
46,0.23505700793922993,0.11046451628389761,0.12557022941492813,0.15703058454601856
47,0.23711710428902316,0.09890909108218987,0.13598203549831558,0.15733607695650953
48,0.2415374018706779,0.08972744549414284,0.1464126099117697,0.15922581909219682
49,0.24488180336710688,0.08151891405422843,0.15583357526525518,0.1607447642288635
50,0.24822880722017482,0.07494932012745154,0.16508675755257546,0.1627549616334006
51,0.2527123531350474,0.07217258938543088,0.1745709703820645,0.1664853043008476
52,0.2586673143607321,0.07321981253559293,0.18313741947738926,0.1716748487912381
53,0.26615780877386874,0.07752977190995464,0.19100280981344492,0.1782301301657561
54,0.27162119541194246,0.08781785036516648,0.19807303369061033,0.1858373598225731
55,0.2749766072354748,0.1013256503288033,0.2028312250983276,0.19304449422086856
56,0.27495803447553185,0.11573391563178334,0.20814119321902114,0.19961104777544544
57,0.27201803612631636,0.13113695898222014,0.21424447410492764,0.2057998230711547
58,0.2662737755328609,0.14551591560174595,0.21939733669089506,0.21039567594183395
59,0.2605110067626843,0.1624316902540755,0.2227100424653965,0.21521757982738543
60,0.253869617492722,0.1812824975410694,0.22264132689686936,0.2192644806435536
61,0.24558114645607368,0.2013750461283632,0.2217010428350757,0.22288574513983753
62,0.2352503752913632,0.2212096655483875,0.2193497335025087,0.2252699247807531
63,0.2250281079578916,0.2412068512083813,0.2147170907658827,0.22698401664405185
64,0.21774516634171182,0.2598368699314817,0.2085945108010475,0.22872551569141367
65,0.21332714821552576,0.27868616971846416,0.20100954385373254,0.23100762059590751
66,0.21220586767646293,0.29669319143056316,0.18953172878209198,0.23281026262970606
67,0.21222897262918913,0.3096759323111768,0.1771795211518588,0.23302814203074154
68,0.2116017573607793,0.31808937505599816,0.16575583475642366,0.23181565572440035
69,0.211734664770271,0.32221769069306583,0.15537540502282782,0.22977592016205492
70,0.21081556718078853,0.32239830221414756,0.1453011821046842,0.22617168383320677
71,0.20937054573260946,0.32015437317346895,0.13737742417606633,0.2223007810273816
72,0.20582138957417798,0.31426225160363935,0.13108493942137545,0.21705619353306427
73,0.20026786893502774,0.3074477939939669,0.1272803811436936,0.21166534802422943
74,0.19487939688158154,0.2985965691330932,0.12534383820447545,0.20627326807305005
75,0.18893318285314936,0.2882054936024111,0.12516717650616632,0.20076861765390894
76,0.1836458483688575,0.27664726317727106,0.12385339493639377,0.19471550216084077
77,0.1791577872748292,0.2621589834424204,0.1200585003067296,0.1871250903413264
78,0.17620707144440856,0.2467615169525943,0.11507275737045564,0.17934711525581948
79,0.1732317629825026,0.22917222639671087,0.11107851251163647,0.17116083396361667
80,0.17100857537045638,0.2105653955428252,0.10900333971366734,0.16352577020898298
81,0.16839648237139995,0.1910093099799438,0.10709241690760699,0.1554994030863169
82,0.1686334365168652,0.1725679468269558,0.10562938847031371,0.14894359060471157
83,0.1681662419100345,0.1546242112445777,0.10412407436237762,0.14230484250566328
84,0.1675343691164494,0.13855600576808175,0.10329236079543178,0.136460911893321
85,0.16635555717392037,0.12264361129538026,0.10419827672900142,0.13106581506610068
86,0.16499018086317546,0.10699563886583914,0.10706237157994028,0.12634939710298496
87,0.16416046965744938,0.0925967068328553,0.10916080274116943,0.1219726597438247
88,0.16330023031204158,0.08196501356241334,0.11113086191583925,0.11879870193009806
89,0.1608858481413447,0.07619442709071114,0.11193171715482053,0.11633733079562547
90,0.15150821994592886,0.06933385419396249,0.10940203295497766,0.11008136903162301
91,0.14062830310744256,0.06358632847826504,0.10518634300922036,0.10313365819830933
92,0.12906984595832582,0.05915817652072004,0.10019439404316877,0.09614080550740488
93,0.11744554636020565,0.05512174153469168,0.0947592833497524,0.08910885708154992
94,0.1058729996394299,0.051120659866037796,0.08872820440294664,0.08190728796947144
95,0.09474816432098374,0.04731214625665383,0.08224513762863837,0.07476848273542532
96,0.0839341476083313,0.04350087444309721,0.0762695631395332,0.06790152839698724
97,0.07324106367072869,0.040477642394068494,0.07118548154574675,0.06163472920351465
98,0.06251542664110069,0.03766850534651596,0.0666537835415486,0.05561257184305509
99,0.05265122516927625,0.03417236295797681,0.061297735084995274,0.049373774404082776
