,TSS_1::NC_013691.1:0-200(),TSS_2::NC_013691.1:711-911(),TSS_3::NC_013691.1:3582-3782(),TSS_4::NC_013691.1:3615-3815(),TSS_5::NC_013691.1:8160-8360(),TSS_6::NC_013691.1:9444-9644(),mean
-70,0.08090211955789381,0.05560905501600492,0.16647953430891038,0.07398137167323462,0.059927070829362064,0.10436961674275418,0.09021146135469332
-69,0.07932593944172263,0.05625589223329906,0.17033828971699388,0.07049501366511532,0.05911732688351873,0.10393361739733394,0.08991101322299726
-68,0.07774692775242163,0.05793161448875792,0.17303418640707952,0.06747199010788743,0.057523143565082535,0.10284368718063727,0.08942525825031104
-67,0.07553499675877881,0.060804774621831606,0.1746648980396165,0.06503526494684331,0.05524458128247504,0.10111533302652724,0.08873330811267875
-66,0.07322124539084997,0.06486646382958315,0.1749695116991341,0.06375782662883336,0.05266752618127859,0.09859265328752406,0.08801253783620054
-65,0.07118765748606583,0.06997634700388516,0.17575681612390798,0.063488465853977,0.050271559939549085,0.09502393223697266,0.08761746310739295
-64,0.06980609235783972,0.07491286728518128,0.17768000196038755,0.06278596628531792,0.04858519859071519,0.09092836083696328,0.08744974788606748
-63,0.0691451626006259,0.07898406899048935,0.17994722618908707,0.06181755924630668,0.047457540789260774,0.08637181589363437,0.08728722895156736
-62,0.06995953232050243,0.08255093842491075,0.1822722778581482,0.06147633128327427,0.04737977585026541,0.08163179584569145,0.08754510859713209
-61,0.07229595479045048,0.08602400931522206,0.18452896617982617,0.06097723192902697,0.04906618296955827,0.07688801062885293,0.08829672596882282
-60,0.07576465603149093,0.08839262835784391,0.18624241104029374,0.060154082139711906,0.0511850185275463,0.07279839253490496,0.08908953143863196
-59,0.08022444395014645,0.08896343009604223,0.1866833651718581,0.05993847584926287,0.05358413320431502,0.06977366858943236,0.08986125281017616
-58,0.08547359195963704,0.08858802191311316,0.18646843731268153,0.06030573611583097,0.056300506004790196,0.06808105470041038,0.09086955800107721
-57,0.09002659449180027,0.08801685582217703,0.18528091701717947,0.06159459868694568,0.058938280714973215,0.0676750234312706,0.09192204502739104
-56,0.0932171263877665,0.08797620650940477,0.18305013180635582,0.06371175039734359,0.060795048357516666,0.06846723386695347,0.0928695828875568
-55,0.09501926598703683,0.08873521951773768,0.18025743593378274,0.06572876627287025,0.06185986271240559,0.06984866964786146,0.09357487001194909
-54,0.094904063650727,0.09029112028319955,0.17728137331370536,0.06742037558238818,0.06254743856659987,0.07114118447929386,0.09393092597931897
-53,0.09269763436578718,0.0919431093666251,0.1735097838331425,0.06864284323172884,0.06272486358559501,0.07299685196854006,0.09375251439190313
-52,0.09078587236578575,0.09343465690181281,0.1687030368827328,0.06877983118549434,0.06265076896219417,0.0751996578852909,0.09325897069721846
-51,0.09026064344964932,0.09447312681296474,0.1637106649919465,0.06866130216508946,0.06307926238942921,0.07770289732929506,0.09298131618972905
-50,0.09115520073653277,0.09454355506607424,0.15884897295299116,0.0682024806046747,0.06379601431426521,0.07990645814250283,0.0927421136361735
-49,0.09421381038196663,0.09350536986455203,0.15352839815323477,0.06710199377648494,0.06484951897682154,0.08161844622588552,0.09246958956315758
-48,0.099826295049233,0.09194286501564537,0.1475379197396684,0.06563811211192214,0.06687475131529988,0.08317112614836777,0.09249851156335609
-47,0.10767869784098807,0.08950258942979059,0.14089708531618203,0.06420925230772542,0.07000739769243187,0.08491091842652804,0.09286765683560767
-46,0.1169145846375593,0.0862196523192879,0.13340356021652652,0.06249167934827371,0.07432066569674113,0.0873244724011186,0.0934457691032512
-45,0.12702200071178005,0.08216987953475383,0.12507120144663342,0.06072043873808819,0.07941906436335727,0.09059759194475468,0.09416669612322791
-44,0.13713040328017848,0.07860139880890525,0.11612524246490485,0.0604799268119078,0.08528750514571747,0.09444406907315407,0.09534475759746132
-43,0.14634447523140587,0.07640541079441564,0.1075229064208089,0.06166224818720373,0.09146712305821997,0.09822752370743024,0.0969382812332474
-42,0.15458547824165383,0.07554921160052282,0.09989502176683605,0.06398636606780853,0.09648969366029733,0.1019382351024668,0.0987406677399309
-41,0.1617420442162067,0.07561256445576171,0.0930721041513034,0.06790246602953438,0.09979463845412556,0.10477589350930336,0.10048328513603917
-40,0.16811532361532783,0.07658062453921147,0.08705765356694753,0.07333145235556855,0.1022921013861748,0.1071158759079871,0.10241550522853621
-39,0.173082920174014,0.07796993735373847,0.08231915839574287,0.0797090517489917,0.10411077133849875,0.10917121110572141,0.10439384168611787
-38,0.17650672284555885,0.0791913828173111,0.07799057664334869,0.0865939261993981,0.10556958641766889,0.11011970228820626,0.10599531620191531
-37,0.17924100530701942,0.0798353616413447,0.07398137167323379,0.09304996706562492,0.10693292078712521,0.11032224285208314,0.10722714488773853
-36,0.18148678463572504,0.07881528163143967,0.07049501366511461,0.0988327223654855,0.10908919740479214,0.10982832597470941,0.10809122094621106
-35,0.18317114370360085,0.07549643985208526,0.06747199010788657,0.10422870860478342,0.11288024804416116,0.10896136567862784,0.10870164933185751
-34,0.18466628670078494,0.07175165631539956,0.06503526494684239,0.10865141610164766,0.11723862304385808,0.10848274817550282,0.10930433254733925
-33,0.18683654754043472,0.06944955347513956,0.06375782662883228,0.1120567626685242,0.12109441703960408,0.10877885825855368,0.11032899426851477
-32,0.18824824180667252,0.06869278891834016,0.06348846585397558,0.11466444788426115,0.1234215171636279,0.11006812362250558,0.11143059754156381
-31,0.1884420231374784,0.06948846358416885,0.06278596628531614,0.11648810825163783,0.123514357200928,0.11238158322390493,0.112183416947239
-30,0.1872524235078787,0.07145316244089059,0.061817559246305234,0.1174330502271306,0.12205174935695413,0.11562386367875259,0.11260530140965197
-29,0.1834493842007177,0.07438255786866763,0.0614763312832729,0.11728264595367983,0.11960229945087153,0.11996399225430002,0.11269286850191827
-28,0.17685330945150673,0.07803214422048703,0.06097723192902569,0.11591018302858266,0.11746336968037137,0.1254298458052072,0.11244434735253013
-27,0.16879848278284096,0.08278154392967375,0.060154082139710296,0.11416901439815097,0.11609553159350924,0.13132387395517556,0.11222042146651012
-26,0.15976730664820393,0.08790694674479921,0.05993847584926141,0.11295395287775112,0.1156488077729888,0.13708838897233994,0.11221731314422408
-25,0.14975652813081172,0.09240256825031773,0.06030573611582953,0.11252568895767907,0.11646785133031941,0.14242918241734032,0.1123145925337163
-24,0.13924739497386596,0.0960118437478797,0.0615945986869441,0.11172901982315402,0.11828578998327204,0.1473595778084849,0.11237137083726678
-23,0.1295492903288867,0.09869980686150168,0.06371175039734166,0.11057163433485925,0.11998707613891313,0.15164715978042595,0.1123611196403214
-22,0.12112762375091424,0.10048483875718114,0.06572876627286864,0.1088707504010579,0.12216200404422753,0.15441936038711446,0.11213222393556065
-21,0.11435337526837028,0.10126703061141558,0.06742037558238695,0.10658406304069974,0.12484005877641453,0.15596408118943234,0.11173816407811991
-20,0.10904878300940006,0.1013453575718469,0.06864284323172837,0.10374748942309016,0.12785034411671656,0.1564410248878571,0.11117930704010652
-19,0.10461592893216069,0.10096836419311557,0.0687798311854938,0.10026229128262909,0.13030115311639895,0.15561956386780507,0.11009118876293385
-18,0.10077185458578744,0.10033144915645797,0.06866130216508864,0.09589209290062117,0.13150176234221175,0.15398274332253525,0.10852353407878372
-17,0.09830538705608677,0.0994381017967611,0.06820248060467406,0.09169913926905052,0.1313493099752497,0.152260325293415,0.10687579066587287
-16,0.09809779160378726,0.09944290180365035,0.06710199377648404,0.0876985431994646,0.1295267802996062,0.15047956332089854,0.10539126233398183
-15,0.1004356839584923,0.10130686901738499,0.06563811211192147,0.08432722478743962,0.1253508459207203,0.14875392954292682,0.10430211088981427
-14,0.1054468599732064,0.1036236400992068,0.06420925230772492,0.0832089703075407,0.11995470354265722,0.14691039409041165,0.10389230338679128
-13,0.11269066749759762,0.10493239175171591,0.06249167934827375,0.08418922156063892,0.11660170931508611,0.14516146462888918,0.10434452235036691
-12,0.12067698541521459,0.10518659183846364,0.0607204387380886,0.08626733846351438,0.11616008267445284,0.14402884427007395,0.10550671356663466
-11,0.12775807535949327,0.10427118753278893,0.06047992681190835,0.08994443183074692,0.11848423979492917,0.14370057762770974,0.10743973982626272
-10,0.13460305617129892,0.10288610343936737,0.06166224818720373,0.09538551363851003,0.12272853739948467,0.14346891322248662,0.11012239534305857
-9,0.14194390240190868,0.10148914047548056,0.06398636606780851,0.10246423427828469,0.1272971455605447,0.14304268755538033,0.11337057938990125
-8,0.149014884615639,0.09996244432124264,0.06790246602953437,0.11120369189962187,0.13041041247965102,0.1422844404099291,0.11679638995926966
-7,0.1547091316957579,0.09832505601649794,0.0733314523555687,0.12019955082336595,0.13150780915055957,0.14057261848748964,0.1197742697548733
-6,0.1582663099201793,0.09707906324871665,0.07970905174899205,0.12877624608435861,0.13069465086443527,0.13853647495392823,0.12217696613676836
-5,0.15969616511345294,0.09636982641741089,0.08659392619939835,0.13656435322780475,0.12819359347221365,0.13662914556409925,0.1240078349990633
-4,0.15948863807906383,0.09637541003161121,0.09304996706562538,0.14378628646914987,0.12284315114315054,0.13467386827672545,0.12503622017755436
-3,0.15733612779830067,0.09695010417317221,0.09883272236548604,0.1506192352755985,0.11631478695091628,0.13313809016971093,0.12553184445553076
-2,0.15398342130658643,0.09823978772343621,0.10422870860478413,0.15789683447745745,0.1092243701073278,0.13234789416799192,0.12598683606459735
-1,0.14903992571749666,0.1006609238527462,0.1086514161016483,0.16526772415459154,0.10149047791662655,0.13173235398862723,0.12614047028862277
0,0.14278697394770015,0.10441867098644182,0.11205676266852452,0.17291722717612024,0.09339396914019697,0.13100212455916288,0.12609595474635774
1,0.13711644236288395,0.1087036220400577,0.11466444788426138,0.18104797925080607,0.08612436847842511,0.1300662085273729,0.12628717809063453
2,0.13277499669310902,0.11319458329398331,0.11648810825163809,0.18995213514212644,0.08013399706568763,0.12969348373751186,0.12703955069734274
3,0.12932986139495287,0.11787451154353897,0.11743305022713049,0.1992623899011219,0.07533397536133979,0.1304418117667262,0.12827926669913503
4,0.12592294407995597,0.12171394148343877,0.11728264595367988,0.20848856104967065,0.07194667969892973,0.13243581879725347,0.12963176517715477
5,0.12171252986955775,0.12439468944149001,0.11591018302858236,0.21684587946593817,0.07028932228477505,0.1360870901244004,0.13087328236912396
6,0.11630518763691444,0.12580108719927546,0.11416901439815057,0.22390284025168183,0.06947555588872989,0.14112405658585098,0.1317962903267672
7,0.10931923235754468,0.12659733923982808,0.1129539528777505,0.22958563255992348,0.06752301961983394,0.14599660103222425,0.13199596294785082
8,0.1013921718678,0.1271090304156242,0.11252568895767845,0.23391624597048075,0.06420590823627041,0.14981000939752193,0.13149317580756262
9,0.09382977446729632,0.12747830934671828,0.11172901982315327,0.23539088437651162,0.059665619040671344,0.15258629483123412,0.13011331698093084
10,0.08707205904783835,0.12781683866816737,0.11057163433485873,0.23394978074978146,0.05451053474999462,0.15488552937779027,0.12813439615473846
11,0.08063393713172823,0.12767114711808655,0.10887075040105734,0.2298588401810046,0.04987061406707457,0.1563600941752505,0.125544230512367
12,0.07529814907508658,0.12726543625483644,0.10658406304069938,0.22340038030118486,0.04648320558709437,0.15627014611159953,0.1225502300617502
13,0.07098594296142294,0.12649793900579037,0.10374748942308969,0.2159255757581285,0.04486300991177716,0.1553982157707573,0.11956969547182766
14,0.06760410347642787,0.12593771209521135,0.10026229128262856,0.20863955569113704,0.04470274098103334,0.15374023638979026,0.11681443998603808
15,0.0647484132431251,0.12534414615026337,0.09589209290062072,0.2019510556237079,0.04569521874112012,0.1507375596166689,0.11406141437925103
16,0.06208583371732053,0.12397666762394917,0.09169913926904988,0.19685933824160567,0.049080048358189056,0.14664766172602411,0.11172478148935643
17,0.05985930861318338,0.12180742608028579,0.08769854319946414,0.19334131551143857,0.05445443409065036,0.14214061415900978,0.10988360694233867
18,0.05742186034149336,0.11880574683465064,0.08432722478743906,0.19015356029022656,0.06157242114838059,0.1377095932982651,0.10833173445007589
19,0.055366138979304313,0.11500280633342978,0.08320897030754046,0.1865163639552374,0.07041812925495762,0.1334786171258065,0.10733183765937933
20,0.05459384017111879,0.11055248914315197,0.08418922156063863,0.18265355504173267,0.08092224824510735,0.1293181032769601,0.10703824290645159
21,0.054360882135734215,0.10589384208311906,0.08626733846351424,0.17844320993693824,0.0921638542498308,0.12595873260840465,0.10718130991292353
22,0.05447289400786789,0.1014160987483493,0.0899444318307467,0.17377026536046652,0.10268154061836673,0.12330512569907467,0.10759839271081197
23,0.05494031924459904,0.09762041677218287,0.09538551363851022,0.16852140334640092,0.11141095150746941,0.12012729623292107,0.10800098345701392
24,0.05564954328493841,0.09520358478318039,0.1024642342782848,0.1629102387616305,0.11825381236976422,0.11597667567651551,0.10840968152571895
25,0.0565201829407737,0.09427656242086685,0.11120369189962205,0.15695450813029943,0.12285802948194828,0.11095982538104539,0.10879546670909263
26,0.05712230773766913,0.09455027615124093,0.12019955082336609,0.15071602888418814,0.12555304774150544,0.1055560564037539,0.1089495446236206
27,0.05749945190406693,0.09572411488215524,0.12877624608435884,0.1444090220811388,0.12667551826342147,0.10020037491261533,0.10888078802129277
28,0.05762248137181859,0.09734700732496569,0.13656435322780508,0.1389586051531298,0.12816120023404726,0.09514717653565043,0.10896680397456948
29,0.05729114118941079,0.09928960511237192,0.1437862864691502,0.1357302842629967,0.1312837502297108,0.09089425071705112,0.10971255299678194
30,0.05572901096099401,0.10122145652246892,0.15061923527559853,0.13465649040064473,0.13654088127737926,0.08801988361247712,0.11113115967492711
31,0.05341764357821317,0.10273913623397238,0.15789683447745734,0.13584327092809315,0.14354381799095067,0.08700245049782619,0.11340719228441883
32,0.05033379716114864,0.10292282088480889,0.16526772415459123,0.1391841599046136,0.15042619903272708,0.08864651513020144,0.11613020271134848
33,0.0476256384685365,0.10155394754520763,0.17291722717611968,0.14368055322648382,0.1557972403661073,0.09282839509998567,0.11906716698040676
34,0.04573684021239156,0.09799827586406754,0.18104797925080543,0.14808327760368983,0.1597281294879201,0.09912858989330381,0.12195384871869637
35,0.04492478914285801,0.09306388855933653,0.18995213514212594,0.15260887969792641,0.16261275406499784,0.10668025655831406,0.12497378386092646
36,0.04521786776440398,0.08784446763176038,0.19926238990112155,0.1569471637535576,0.1652168105047759,0.11517531746728853,0.12827733617048465
37,0.046556547581271604,0.08373081885961775,0.20848856104967028,0.16103751300675267,0.16830474512231414,0.1240586935052838,0.1320294798541517
38,0.04894566401264724,0.08066845539119939,0.21684587946593772,0.164913112692334,0.17238058064654443,0.1327270089425036,0.13608011685852772
39,0.051946371501979414,0.07861680579773418,0.22390284025168117,0.1690827206062211,0.1773397316985471,0.14196813131626873,0.14047610019540527
40,0.05476209835591779,0.07746608625528462,0.22958563255992304,0.17251619529536616,0.18265429347355466,0.1514528980171293,0.14473953399286257
41,0.05717925613606578,0.07780789093470217,0.2339162459704803,0.17483366325056085,0.18769249633595647,0.15998320670313948,0.1485687932218175
42,0.058578419097062816,0.07956782429359045,0.23539088437651118,0.1762742188310522,0.19285890026508762,0.1669007466588205,0.15159516558702077
43,0.05857659788546214,0.08216922790249849,0.23394978074978093,0.17692896384247964,0.19862056380273913,0.17207462994637543,0.15371996068822263
44,0.05756709388606542,0.08493268512875445,0.22985884018100414,0.17705014768243674,0.20514821101723668,0.17510452966502538,0.15494358459342047
45,0.0561062256343647,0.08710412792674146,0.22340038030118467,0.176738599747838,0.21236198420499597,0.17591461962408303,0.15527098957320132
46,0.0543444347627461,0.08887982109782695,0.2159255757581282,0.17593405771585632,0.22015714470361875,0.17469996999716672,0.15499016733922386
47,0.05241019391700289,0.09028797867124175,0.20863955569113676,0.1746598759777637,0.22794133127838326,0.17339594923019463,0.15455581412762048
48,0.05109928276989843,0.09135596224805792,0.20195105562370758,0.17206707685980255,0.23387512552168527,0.17317305200730482,0.15392025917174276
49,0.051814391242686185,0.09217778182126493,0.19685933824160545,0.1678199474681377,0.23676975877698694,0.1742243481848277,0.15327759428925147
50,0.05500884395268899,0.09283659911708317,0.19334131551143874,0.16229172970655273,0.23590684668857884,0.1757140752641715,0.152516568373419
51,0.060153505427388385,0.09364205099568497,0.19015356029022684,0.15738338037653096,0.23204560533144608,0.17753100908786595,0.15181818525152388
52,0.06640605961295923,0.0954569551774858,0.18651636395523744,0.1533077083285844,0.22674871195683508,0.17927232871454726,0.15128468795760822
53,0.07209319311159205,0.09913708344088644,0.18265355504173272,0.14905847074574521,0.22044212947733857,0.180688980017704,0.1506789019724998
54,0.0775101076657396,0.10484830514590024,0.17844320993693844,0.1443032553976734,0.2125908103212729,0.1809203963310102,0.14976934746642248
55,0.08316440934359562,0.11167834925577061,0.17377026536046686,0.13852956291704846,0.20336556137585055,0.18069058144525313,0.14853312161633084
56,0.08931739487109405,0.11922830174228649,0.1685214033464014,0.13167748331558,0.1940222056387858,0.18005681878719357,0.14713726795022355
57,0.09611008347335026,0.12625628578616774,0.1629102387616309,0.12373341289131559,0.18472318884685593,0.17902820994281224,0.1454602366170221
58,0.1028879727002336,0.13262491812153074,0.15695450813029999,0.11493331860241114,0.17526660765813268,0.1774615342681659,0.14335480991346233
59,0.10943190098331387,0.13788947399957793,0.1507160288841888,0.10557857570134277,0.16534583338699899,0.17451449435723063,0.14057938455210886
60,0.11584475790910416,0.14165838729557462,0.1444090220811391,0.09608362892287672,0.15499835936826828,0.1710034854321208,0.13733294016818062
61,0.12226667198508305,0.14370889506685425,0.13895860515313008,0.08768672961445302,0.14525393703655218,0.1675726545838106,0.1342412489066472
62,0.12939334707853736,0.14396538897140104,0.1357302842629971,0.08052760805140742,0.13726959110435816,0.164341785604207,0.131871334178818
63,0.13790018633727225,0.1417290434571506,0.13465649040064537,0.07416694312513052,0.13139512415762983,0.16144978213829855,0.13021626160268784
64,0.14735571376835604,0.137407705742207,0.13584327092809376,0.06864885789861808,0.12654529123951455,0.15990616943382513,0.1292845015017691
65,0.15695230223830464,0.13196669446399667,0.1391841599046139,0.06492023900425054,0.12304948819527528,0.15961035862537712,0.12928054040530304
66,0.166550713037793,0.12650041479636667,0.14368055322648407,0.06346930589693377,0.12123987324323549,0.16075106289232033,0.13036532051552222
67,0.17612787758431547,0.12188555990292269,0.14808327760369006,0.0643322795285716,0.12105615165313535,0.16192292820030812,0.13223467907882389
68,0.18546437276053124,0.11806610709910834,0.15260887969792658,0.06813629757980848,0.12220893216077744,0.16203329974089603,0.13475298150650802
69,0.19332990129526068,0.11428779324337682,0.15694716375355788,0.07441977138432888,0.12461001677878045,0.1603186240032228,0.1373188784097546
70,0.19982962319241063,0.11045283071069674,0.16103751300675267,0.08223827146208441,0.12820612869182593,0.15719547526897235,0.13982664038879047
71,0.20583397935293646,0.10685946127059247,0.16491311269233414,0.0894872694498055,0.13223700747449174,0.15281725232737556,0.14202468042792263
72,0.21200101225164314,0.10324345794353669,0.16908272060622143,0.09504934964693865,0.13666095565951178,0.14718538632958011,0.14387048040623862
73,0.218877878285956,0.0984164113987151,0.17251619529536652,0.09956571699596066,0.1417346248246293,0.14046873704599563,0.14526326064110387
74,0.2259200029260136,0.09239825416932781,0.1748336632505611,0.10331563593221053,0.1481765937221035,0.13397899855947876,0.1464371914266159
75,0.2327857574977518,0.08611723865501542,0.17627421883105235,0.1054903781821868,0.15467998329444504,0.1280483719408853,0.14723265806688945
76,0.23843843547601287,0.07951763061026774,0.1769289638424796,0.10567093333309294,0.15927927431698674,0.12269913949567417,0.14708906284575235
77,0.242169283193846,0.072459599290808,0.1770501476824367,0.10395654737399682,0.16129161087747973,0.11812007108698834,0.1458412099175926
78,0.2445986911135875,0.06538968617206382,0.17673859974783795,0.10115482156231273,0.16058313821230424,0.11501864031251749,0.14391392952010396
79,0.24605994683530277,0.05858150559880583,0.17593405771585627,0.09928315424784678,0.15745244175594902,0.11385269744628446,0.14186063393334086
80,0.24645824447069714,0.05282213877135914,0.17465987597776356,0.09911609368573109,0.15275982675457653,0.11426237602921104,0.14001309261488976
81,0.2452526008484608,0.04841493671388787,0.17206707685980244,0.09994029890540698,0.1465820881066146,0.11599162806547585,0.13804143824994142
82,0.24218995288734918,0.045330339691939434,0.1678199474681375,0.10126313554466446,0.1391809543189801,0.11889647479056072,0.13578013411693857
83,0.23665883736896082,0.04407223622312865,0.16229172970655237,0.10361359515329979,0.1314962121329606,0.12290358163269537,0.13350603203626626
84,0.22959990330985008,0.044456411544010435,0.15738338037653055,0.10645834248574648,0.12472605787434174,0.12722290040787088,0.13164116599972503
85,0.22238521542333137,0.04566629018355704,0.15330770832858404,0.10793805960855926,0.1185977497366029,0.13133098875378624,0.12987100200573679
86,0.21561832083898183,0.046741231574696,0.14905847074574502,0.1072821206333403,0.11303717578905344,0.1348395557552902,0.12776281255618446
87,0.20944231715468803,0.046704650510314985,0.1443032553976732,0.10439696686015584,0.10743574167000733,0.13768790198578099,0.12499513892977006
88,0.20356020474315537,0.04573212889245214,0.13852956291704824,0.09967947247157555,0.10214960534087277,0.1394699975745406,0.12152016198994077
89,0.19835397560996668,0.04472696602572536,0.13147601500891143,0.09378132748667724,0.09738897272921113,0.14017440399647754,0.1176502768094949
90,0.1870784282928338,0.041086596654098154,0.11964747669083346,0.08525964473361408,0.08786235357705581,0.13523669420726026,0.10936186569261593
91,0.17502868991558126,0.03714935674781057,0.10703024481067427,0.07642506949692866,0.07862432641954935,0.12948277273073622,0.1006234100202134
92,0.16243890898101623,0.03311923319440786,0.09427223646946349,0.06814784354517153,0.0696641541677377,0.12306239370097245,0.09178412834312821
93,0.14929192138876143,0.02958808961423135,0.08211374014790648,0.06063565577834877,0.061061696337322655,0.11644854956681486,0.08318994213889759
94,0.13560378697952863,0.026591056449717675,0.07091584071865147,0.053759316585452986,0.05275786695688824,0.10955171151914593,0.07486326320156415
95,0.12128226656932481,0.024060269079565922,0.06066990612630128,0.04822984421174261,0.04544898903983502,0.10239808840658911,0.06701489390555979
96,0.10720192551260417,0.022076731743736436,0.05133171368965188,0.04440866999021123,0.03914779829040321,0.09493254199080559,0.05984989686956874
97,0.09386755876961904,0.02071196138789373,0.04278049356991899,0.04223858805549372,0.033927044956909916,0.08712228437203605,0.05344132185197858
98,0.08124710481355417,0.01965592917542253,0.03528758049653441,0.04122317627592315,0.02980717903869725,0.07886440668270359,0.04768089608047252
99,0.06917636323713734,0.0190427729643831,0.028872185700178764,0.03969157815024675,0.02697073651270232,0.07049149925340667,0.04237418930300916
